id_commune,adm2_pcode,nom_commune,arrondissement,type_prestataire,effectif,latitude,longitude,source
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555062,-72.297421,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556109,-72.299433,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556491,-72.296938,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553393,-72.294951,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552661,-72.300101,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.55698,-72.298017,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.55593,-72.298375,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552403,-72.297402,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555225,-72.29872,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553914,-72.296607,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555637,-72.299273,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556926,-72.299631,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.55195,-72.299517,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554423,-72.297659,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553926,-72.297595,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554223,-72.294676,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553836,-72.297777,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554863,-72.300243,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555131,-72.299277,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.557194,-72.300339,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556686,-72.29783,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.551668,-72.297791,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555195,-72.295711,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553875,-72.295954,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556443,-72.296817,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553392,-72.296858,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555337,-72.296669,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553531,-72.294881,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556178,-72.298094,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555725,-72.29761,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552599,-72.297886,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552093,-72.296173,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555067,-72.299453,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556674,-72.296161,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.55197,-72.299009,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552232,-72.294908,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553054,-72.299458,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556603,-72.297468,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555555,-72.296081,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553452,-72.299593,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.55219,-72.297774,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553156,-72.299004,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554607,-72.299881,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.551725,-72.296414,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555999,-72.297758,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556196,-72.296156,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556229,-72.297955,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553471,-72.2992,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554111,-72.299586,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552751,-72.298292,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553189,-72.296134,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552091,-72.299008,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.553123,-72.298011,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.552722,-72.298429,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556886,-72.296065,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.555164,-72.297657,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.557299,-72.295441,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556644,-72.296963,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.556054,-72.295193,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.551793,-72.297879,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Agent Non Bancaire,184,18.554169,-72.30055,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.565274,-72.313506,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.558654,-72.333393,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.547232,-72.305467,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.56486,-72.313541,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.54849,-72.306761,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.57534,-72.307849,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.550343,-72.310064,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.547798,-72.30501,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.53669,-72.293836,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.533071,-72.290969,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.564437,-72.312591,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.55032,-72.310059,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.54072,-72.297797,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.571643,-72.306997,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.563457,-72.316184,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.546583,-72.317255,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.550518,-72.311786,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.562104,-72.317084,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.547258,-72.305466,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.567875,-72.311771,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.568548,-72.311938,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.532205,-72.290329,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.569407,-72.310397,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.531379,-72.289106,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,Banque,25,18.547438,-72.305458,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.54789,-72.303106,osm_reel
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.55631,-72.298227,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552457,-72.296556,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556178,-72.299592,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556785,-72.299056,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.555372,-72.299804,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552717,-72.295758,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.557093,-72.298987,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553885,-72.299057,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552824,-72.298049,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.555937,-72.29599,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556316,-72.298375,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.551332,-72.299366,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.55727,-72.297217,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552554,-72.300413,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556165,-72.297531,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553677,-72.30011,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553535,-72.296162,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552479,-72.299511,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.554182,-72.298184,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.555159,-72.295474,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.557204,-72.296502,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553726,-72.298173,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552781,-72.295104,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.555833,-72.296266,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.554115,-72.300058,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552418,-72.299441,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553042,-72.297861,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556751,-72.295868,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552902,-72.295828,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552834,-72.299,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556968,-72.299834,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552654,-72.298232,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.553701,-72.295564,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.552277,-72.300434,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.556003,-72.296809,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,ATM,37,18.55681,-72.299379,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.556396,-72.295538,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.551609,-72.299278,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.55314,-72.29544,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.555865,-72.296931,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.555991,-72.299875,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.555676,-72.295013,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.556566,-72.297997,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Microfinance,8,18.555774,-72.29748,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Caisse Populaire,2,18.555802,-72.295721,bruit_synthetique
C-002,HT0112,Delmas,Port-au-Prince,Caisse Populaire,2,18.552013,-72.298917,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.594,-72.328151,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.594478,-72.32655,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.595704,-72.327211,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.592463,-72.324102,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.59505,-72.325162,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.592113,-72.326443,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.596746,-72.32481,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.596489,-72.32525,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Maison de Transfert,9,18.593095,-72.323676,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.593826,-72.325752,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.591545,-72.323662,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.596235,-72.327107,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.595709,-72.327877,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.596862,-72.327285,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.59279,-72.32428,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.593003,-72.32496,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.594933,-72.325943,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.591129,-72.324604,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.595254,-72.32826,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.593956,-72.3262,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.593072,-72.32925,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.591168,-72.324391,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.596653,-72.327203,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.59548,-72.329276,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.596182,-72.328036,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.596296,-72.325105,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.59417,-72.328286,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.592456,-72.324906,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.591145,-72.328197,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Agent Non Bancaire,21,18.595242,-72.32383,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Banque,2,18.587798,-72.295728,osm_reel
C-003,HT0117,Cité Soleil,Port-au-Prince,Banque,2,18.595446,-72.325768,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,ATM,1,18.593839,-72.326392,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Microfinance,2,18.594825,-72.326884,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Microfinance,2,18.596311,-72.328372,bruit_synthetique
C-003,HT0117,Cité Soleil,Port-au-Prince,Caisse Populaire,1,18.59308,-72.324711,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575515,-72.29419,osm_reel
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.58473,-72.27386,osm_reel
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57566,-72.270112,osm_reel
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57309,-72.280814,osm_reel
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575872,-72.263657,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.571355,-72.267082,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570881,-72.267804,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570768,-72.268354,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570785,-72.263136,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575304,-72.268279,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574987,-72.265593,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575634,-72.265289,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573473,-72.265244,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573025,-72.264798,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573146,-72.266998,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57512,-72.268056,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.571262,-72.267511,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575393,-72.267597,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574457,-72.267094,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570807,-72.263936,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.572186,-72.264485,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574474,-72.267775,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.572111,-72.263616,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57208,-72.265662,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574072,-72.265749,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574082,-72.265413,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574502,-72.268264,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574436,-72.265026,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573022,-72.26863,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570861,-72.266621,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.572986,-72.267741,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.571763,-72.264617,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573615,-72.264096,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573176,-72.264512,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574059,-72.26608,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573291,-72.263507,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573952,-72.265903,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570772,-72.26465,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57323,-72.265981,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.573302,-72.263545,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.576114,-72.266265,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.571426,-72.266371,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.570912,-72.267773,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.572932,-72.269071,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574741,-72.264459,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57376,-72.268882,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575987,-72.268149,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.5741,-72.268071,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.57419,-72.267117,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574898,-72.266601,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.575775,-72.267691,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Maison de Transfert,52,18.574877,-72.266073,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.576333,-72.263976,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572062,-72.267731,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571918,-72.267572,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.576302,-72.26558,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.573501,-72.263133,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.5755,-72.265241,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571564,-72.263477,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.575338,-72.265903,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572979,-72.267256,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.576251,-72.263161,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.575131,-72.263638,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572266,-72.26746,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.573705,-72.265791,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.574161,-72.266042,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.574836,-72.266625,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572325,-72.267073,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571473,-72.268311,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.573018,-72.263972,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.574897,-72.267708,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.570467,-72.265751,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571403,-72.267177,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571991,-72.265139,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.57067,-72.268685,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.570471,-72.265584,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571273,-72.263982,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.573009,-72.265435,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.570771,-72.266418,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.575699,-72.264258,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571412,-72.269009,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.573637,-72.263651,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.571557,-72.268174,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.574689,-72.265115,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.576059,-72.265478,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572142,-72.26611,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.572498,-72.266211,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.570616,-72.267728,bruit_synthetique
C-004,HT0118,Tabarre,Port-au-Prince,Agent Non Bancaire,56,18.574609,-72.266961,bruit_synthetique
